timestamp,device_id,power_consumption,device_status
2024-01-26 16:00:00,device_93,0.0,0
2024-01-26 16:15:00,device_72,0.0,0
2024-01-26 16:30:00,device_27,116.59,1
2024-01-26 16:45:00,device_46,1289.58,1
2024-01-26 17:00:00,device_4,118.76,1
2024-01-26 17:15:00,device_69,0.0,0
2024-01-26 17:30:00,device_74,0.0,0
2024-01-26 17:45:00,device_24,0.0,0
2024-01-26 18:00:00,device_97,0.0,0
2024-01-26 18:15:00,device_41,0.0,0
2024-01-26 18:30:00,device_35,0.0,0
2024-01-26 18:45:00,device_64,118.58,1
2024-01-26 19:00:00,device_39,101.16,1
2024-01-26 19:15:00,device_15,82.62,1
2024-01-26 19:30:00,device_26,0.0,0
2024-01-26 19:45:00,device_57,135.93,1
2024-01-26 20:00:00,device_65,117.01,1
2024-01-26 20:15:00,device_62,126.18,1
2024-01-26 20:30:00,device_100,0.0,0
2024-01-26 20:45:00,device_99,137.55,1
2024-01-26 21:00:00,device_67,37.96,1
2024-01-26 21:15:00,device_93,0.0,0
2024-01-26 21:30:00,device_50,61.34,1
2024-01-26 21:45:00,device_1,32.64,1
2024-01-26 22:00:00,device_77,0.0,0
2024-01-26 22:15:00,device_43,0.0,0
2024-01-26 22:30:00,device_6,133.63,1
2024-01-26 22:45:00,device_96,0.0,0
2024-01-26 23:00:00,device_74,0.0,0
2024-01-26 23:15:00,device_82,0.0,0
2024-01-26 23:30:00,device_42,0.0,0
2024-01-26 23:45:00,device_37,0.0,0
2024-01-27 00:00:00,device_41,0.0,0
2024-01-27 00:15:00,device_86,0.0,0
2024-01-27 00:30:00,device_20,0.0,0
2024-01-27 00:45:00,device_15,0.0,0
2024-01-27 01:00:00,device_80,0.0,0
2024-01-27 01:15:00,device_14,0.0,0
2024-01-27 01:30:00,device_45,0.0,0
2024-01-27 01:45:00,device_35,0.0,0
2024-01-27 02:00:00,device_91,0.0,0
2024-01-27 02:15:00,device_74,0.0,0
2024-01-27 02:30:00,device_10,0.0,0
2024-01-27 02:45:00,device_44,0.0,0
2024-01-27 03:00:00,device_7,0.0,0
2024-01-27 03:15:00,device_61,0.0,0
2024-01-27 03:30:00,device_7,0.0,0
2024-01-27 03:45:00,device_7,0.0,0
2024-01-27 04:00:00,device_51,0.0,0
2024-01-27 04:15:00,device_77,0.0,0
2024-01-27 04:30:00,device_81,0.0,0
2024-01-27 04:45:00,device_90,0.0,0
2024-01-27 05:00:00,device_46,0.0,0
2024-01-27 05:15:00,device_26,0.0,0
2024-01-27 05:30:00,device_86,0.0,0
2024-01-27 05:45:00,device_11,137.79,1
2024-01-27 06:00:00,device_60,104.65,1
2024-01-27 06:15:00,device_90,0.0,0
2024-01-27 06:30:00,device_59,132.22,1
2024-01-27 06:45:00,device_99,0.0,0
2024-01-27 07:00:00,device_30,0.0,0
2024-01-27 07:15:00,device_19,0.0,0
2024-01-27 07:30:00,device_79,0.0,0
2024-01-27 07:45:00,device_47,0.0,0
2024-01-27 08:00:00,device_90,0.0,0
2024-01-27 08:15:00,device_43,0.0,0
2024-01-27 08:30:00,device_42,0.0,0
2024-01-27 08:45:00,device_4,105.64,1
2024-01-27 09:00:00,device_62,108.54,1
2024-01-27 09:15:00,device_99,0.0,0
2024-01-27 09:30:00,device_74,0.0,0
2024-01-27 09:45:00,device_14,0.0,0
2024-01-27 10:00:00,device_92,116.29,1
2024-01-27 10:15:00,device_84,0.0,0
2024-01-27 10:30:00,device_39,0.0,0
2024-01-27 10:45:00,device_52,1343.15,1
2024-01-27 11:00:00,device_32,0.0,0
2024-01-27 11:15:00,device_62,117.04,1
2024-01-27 11:30:00,device_89,0.0,0
2024-01-27 11:45:00,device_56,0.0,0
2024-01-27 12:00:00,device_44,0.0,0
2024-01-27 12:15:00,device_31,133.48,1
2024-01-27 12:30:00,device_95,0.0,0
2024-01-27 12:45:00,device_74,0.0,0
2024-01-27 13:00:00,device_15,0.0,0
2024-01-27 13:15:00,device_60,104.88,1
2024-01-27 13:30:00,device_57,0.0,0
2024-01-27 13:45:00,device_52,1265.25,1
2024-01-27 14:00:00,device_77,0.0,0
2024-01-27 14:15:00,device_49,0.0,0
2024-01-27 14:30:00,device_83,0.0,0
2024-01-27 14:45:00,device_12,0.0,0
2024-01-27 15:00:00,device_18,0.0,0
2024-01-27 15:15:00,device_97,0.0,0
2024-01-27 15:30:00,device_1,0.0,0
2024-01-27 15:45:00,device_85,0.0,0
2024-01-27 16:00:00,device_69,0.0,0
2024-01-27 16:15:00,device_79,0.0,0
2024-01-27 16:30:00,device_26,1726.46,1
2024-01-27 16:45:00,device_39,0.0,0
2024-01-27 17:00:00,device_87,0.0,0
2024-01-27 17:15:00,device_56,0.0,0
2024-01-27 17:30:00,device_45,0.0,0
2024-01-27 17:45:00,device_75,0.0,0
2024-01-27 18:00:00,device_66,88.93,1
2024-01-27 18:15:00,device_38,145.05,1
2024-01-27 18:30:00,device_7,63.6,1
2024-01-27 18:45:00,device_46,1369.33,1
2024-01-27 19:00:00,device_4,135.11,1
2024-01-27 19:15:00,device_51,72.71,1
2024-01-27 19:30:00,device_52,1527.07,1
2024-01-27 19:45:00,device_85,89.73,1
2024-01-27 20:00:00,device_72,0.0,0
2024-01-27 20:15:00,device_47,90.8,1
2024-01-27 20:30:00,device_86,1206.96,1
2024-01-27 20:45:00,device_83,0.0,0
2024-01-27 21:00:00,device_93,0.0,0
2024-01-27 21:15:00,device_85,149.32,1
2024-01-27 21:30:00,device_11,140.3,1
2024-01-27 21:45:00,device_59,134.77,1
2024-01-27 22:00:00,device_55,0.0,0
2024-01-27 22:15:00,device_59,127.6,1
2024-01-27 22:30:00,device_58,0.0,0
2024-01-27 22:45:00,device_29,66.27,1
2024-01-27 23:00:00,device_74,0.0,0
2024-01-27 23:15:00,device_94,0.0,0
2024-01-27 23:30:00,device_65,146.33,1
2024-01-27 23:45:00,device_74,0.0,0
2024-01-28 00:00:00,device_5,0.0,0
2024-01-28 00:15:00,device_91,0.0,0
2024-01-28 00:30:00,device_75,0.0,0
2024-01-28 00:45:00,device_89,0.0,0
2024-01-28 01:00:00,device_94,0.0,0
2024-01-28 01:15:00,device_97,0.0,0
2024-01-28 01:30:00,device_60,126.17,1
2024-01-28 01:45:00,device_79,0.0,0
2024-01-28 02:00:00,device_61,0.0,0
2024-01-28 02:15:00,device_85,0.0,0
2024-01-28 02:30:00,device_10,0.0,0
2024-01-28 02:45:00,device_70,0.0,0
2024-01-28 03:00:00,device_40,0.0,0
2024-01-28 03:15:00,device_44,0.0,0
2024-01-28 03:30:00,device_2,125.63,1
2024-01-28 03:45:00,device_61,0.0,0
2024-01-28 04:00:00,device_43,0.0,0
2024-01-28 04:15:00,device_38,101.77,1
2024-01-28 04:30:00,device_77,0.0,0
2024-01-28 04:45:00,device_94,0.0,0
2024-01-28 05:00:00,device_34,0.0,0
2024-01-28 05:15:00,device_61,0.0,0
2024-01-28 05:30:00,device_74,0.0,0
2024-01-28 05:45:00,device_38,131.22,1
2024-01-28 06:00:00,device_37,0.0,0
2024-01-28 06:15:00,device_17,0.0,0
2024-01-28 06:30:00,device_36,0.0,0
2024-01-28 06:45:00,device_79,0.0,0
2024-01-28 07:00:00,device_33,0.0,0
2024-01-28 07:15:00,device_15,0.0,0
2024-01-28 07:30:00,device_76,0.0,0
2024-01-28 07:45:00,device_85,0.0,0
2024-01-28 08:00:00,device_23,0.0,0
2024-01-28 08:15:00,device_90,0.0,0
2024-01-28 08:30:00,device_24,0.0,0
2024-01-28 08:45:00,device_5,1250.64,1
2024-01-28 09:00:00,device_19,0.0,0
2024-01-28 09:15:00,device_20,0.0,0
2024-01-28 09:30:00,device_97,0.0,0
2024-01-28 09:45:00,device_99,0.0,0
2024-01-28 10:00:00,device_85,0.0,0
2024-01-28 10:15:00,device_82,1546.65,1
2024-01-28 10:30:00,device_45,0.0,0
2024-01-28 10:45:00,device_34,0.0,0
2024-01-28 11:00:00,device_15,0.0,0
2024-01-28 11:15:00,device_60,115.07,1
2024-01-28 11:30:00,device_96,0.0,0
2024-01-28 11:45:00,device_69,0.0,0
2024-01-28 12:00:00,device_88,0.0,0
2024-01-28 12:15:00,device_61,0.0,0
2024-01-28 12:30:00,device_68,0.0,0
2024-01-28 12:45:00,device_2,139.87,1
2024-01-28 13:00:00,device_49,0.0,0
2024-01-28 13:15:00,device_68,0.0,0
2024-01-28 13:30:00,device_6,0.0,0
2024-01-28 13:45:00,device_69,0.0,0
2024-01-28 14:00:00,device_56,0.0,0
2024-01-28 14:15:00,device_84,0.0,0
2024-01-28 14:30:00,device_43,0.0,0
2024-01-28 14:45:00,device_13,1550.51,1
2024-01-28 15:00:00,device_60,137.45,1
2024-01-28 15:15:00,device_94,0.0,0
2024-01-28 15:30:00,device_99,0.0,0
2024-01-28 15:45:00,device_44,0.0,0
2024-01-28 16:00:00,device_24,0.0,0
2024-01-28 16:15:00,device_2,141.58,1
2024-01-28 16:30:00,device_2,126.26,1
2024-01-28 16:45:00,device_88,0.0,0
2024-01-28 17:00:00,device_29,0.0,0
2024-01-28 17:15:00,device_33,0.0,0
2024-01-28 17:30:00,device_4,102.84,1
2024-01-28 17:45:00,device_77,0.0,0
2024-01-28 18:00:00,device_28,124.67,1
2024-01-28 18:15:00,device_91,0.0,0
2024-01-28 18:30:00,device_12,37.79,1
2024-01-28 18:45:00,device_85,125.35,1
2024-01-28 19:00:00,device_24,0.0,0
2024-01-28 19:15:00,device_90,47.67,1
2024-01-28 19:30:00,device_85,124.71,1
2024-01-28 19:45:00,device_36,71.53,1
2024-01-28 20:00:00,device_86,0.0,0
2024-01-28 20:15:00,device_42,76.84,1
2024-01-28 20:30:00,device_36,52.97,1
2024-01-28 20:45:00,device_43,0.0,0
2024-01-28 21:00:00,device_34,0.0,0
2024-01-28 21:15:00,device_34,0.0,0
2024-01-28 21:30:00,device_9,0.0,0
2024-01-28 21:45:00,device_26,1307.07,1
2024-01-28 22:00:00,device_63,127.03,1
2024-01-28 22:15:00,device_56,0.0,0
2024-01-28 22:30:00,device_83,0.0,0
2024-01-28 22:45:00,device_57,87.23,1
2024-01-28 23:00:00,device_10,0.0,0
2024-01-28 23:15:00,device_94,0.0,0
2024-01-28 23:30:00,device_58,0.0,0
2024-01-28 23:45:00,device_64,132.02,1
2024-01-29 00:00:00,device_5,0.0,0
2024-01-29 00:15:00,device_35,0.0,0
2024-01-29 00:30:00,device_43,0.0,0
2024-01-29 00:45:00,device_74,0.0,0
2024-01-29 01:00:00,device_91,0.0,0
2024-01-29 01:15:00,device_63,120.2,1
2024-01-29 01:30:00,device_94,0.0,0
2024-01-29 01:45:00,device_9,0.0,0
2024-01-29 02:00:00,device_1,0.0,0
2024-01-29 02:15:00,device_89,0.0,0
2024-01-29 02:30:00,device_62,126.77,1
2024-01-29 02:45:00,device_46,0.0,0
2024-01-29 03:00:00,device_39,0.0,0
2024-01-29 03:15:00,device_81,0.0,0
2024-01-29 03:30:00,device_83,0.0,0
2024-01-29 03:45:00,device_69,0.0,0
2024-01-29 04:00:00,device_44,0.0,0
2024-01-29 04:15:00,device_59,114.5,1
2024-01-29 04:30:00,device_26,0.0,0
2024-01-29 04:45:00,device_6,0.0,0
2024-01-29 05:00:00,device_85,0.0,0
2024-01-29 05:15:00,device_90,0.0,0
2024-01-29 05:30:00,device_14,0.0,0
2024-01-29 05:45:00,device_46,0.0,0
2024-01-29 06:00:00,device_81,0.0,0
2024-01-29 06:15:00,device_25,0.0,0
2024-01-29 06:30:00,device_25,0.0,0
2024-01-29 06:45:00,device_76,0.0,0
2024-01-29 07:00:00,device_50,0.0,0
2024-01-29 07:15:00,device_70,0.0,0
2024-01-29 07:30:00,device_64,141.71,1
2024-01-29 07:45:00,device_58,0.0,0
2024-01-29 08:00:00,device_3,0.0,0
2024-01-29 08:15:00,device_8,0.0,0
2024-01-29 08:30:00,device_93,0.0,0
2024-01-29 08:45:00,device_16,0.0,0
2024-01-29 09:00:00,device_84,0.0,0
2024-01-29 09:15:00,device_59,143.51,1
2024-01-29 09:30:00,device_69,0.0,0
2024-01-29 09:45:00,device_75,0.0,0
2024-01-29 10:00:00,device_10,0.0,0
2024-01-29 10:15:00,device_19,0.0,0
2024-01-29 10:30:00,device_3,0.0,0
2024-01-29 10:45:00,device_80,0.0,0
2024-01-29 11:00:00,device_90,0.0,0
2024-01-29 11:15:00,device_2,102.5,1
2024-01-29 11:30:00,device_40,0.0,0
2024-01-29 11:45:00,device_13,1302.41,1
2024-01-29 12:00:00,device_76,0.0,0
2024-01-29 12:15:00,device_14,0.0,0
2024-01-29 12:30:00,device_77,0.0,0
2024-01-29 12:45:00,device_29,0.0,0
2024-01-29 13:00:00,device_26,1686.91,1
2024-01-29 13:15:00,device_95,0.0,0
2024-01-29 13:30:00,device_42,0.0,0
2024-01-29 13:45:00,device_88,0.0,0
2024-01-29 14:00:00,device_18,0.0,0
2024-01-29 14:15:00,device_28,0.0,0
2024-01-29 14:30:00,device_76,0.0,0
2024-01-29 14:45:00,device_9,0.0,0
2024-01-29 15:00:00,device_19,0.0,0
2024-01-29 15:15:00,device_22,0.0,0
2024-01-29 15:30:00,device_71,0.0,0
2024-01-29 15:45:00,device_32,0.0,0
2024-01-29 16:00:00,device_6,0.0,0
2024-01-29 16:15:00,device_81,0.0,0
2024-01-29 16:30:00,device_100,0.0,0
2024-01-29 16:45:00,device_63,100.36,1
2024-01-29 17:00:00,device_12,0.0,0
2024-01-29 17:15:00,device_76,0.0,0
2024-01-29 17:30:00,device_54,0.0,0
2024-01-29 17:45:00,device_99,0.0,0
2024-01-29 18:00:00,device_17,0.0,0
2024-01-29 18:15:00,device_82,1470.25,1
2024-01-29 18:30:00,device_31,130.53,1
2024-01-29 18:45:00,device_5,1630.32,1
2024-01-29 19:00:00,device_79,123.9,1
2024-01-29 19:15:00,device_39,80.32,1
2024-01-29 19:30:00,device_31,149.33,1
2024-01-29 19:45:00,device_13,1717.64,1
2024-01-29 20:00:00,device_70,57.85,1
2024-01-29 20:15:00,device_81,0.0,0
2024-01-29 20:30:00,device_36,36.76,1
2024-01-29 20:45:00,device_20,147.8,1
2024-01-29 21:00:00,device_61,0.0,0
2024-01-29 21:15:00,device_21,0.0,0
2024-01-29 21:30:00,device_6,105.49,1
2024-01-29 21:45:00,device_27,116.71,1
2024-01-29 22:00:00,device_98,87.31,1
2024-01-29 22:15:00,device_7,40.55,1
2024-01-29 22:30:00,device_4,105.8,1
2024-01-29 22:45:00,device_31,129.64,1
2024-01-29 23:00:00,device_42,0.0,0
2024-01-29 23:15:00,device_96,0.0,0
2024-01-29 23:30:00,device_42,0.0,0
2024-01-29 23:45:00,device_15,0.0,0
2024-01-30 00:00:00,device_13,0.0,0
2024-01-30 00:15:00,device_53,118.78,1
2024-01-30 00:30:00,device_29,0.0,0
2024-01-30 00:45:00,device_75,0.0,0
2024-01-30 01:00:00,device_56,0.0,0
2024-01-30 01:15:00,device_79,0.0,0
2024-01-30 01:30:00,device_50,0.0,0
2024-01-30 01:45:00,device_59,131.6,1
2024-01-30 02:00:00,device_35,0.0,0
2024-01-30 02:15:00,device_17,0.0,0
2024-01-30 02:30:00,device_73,106.83,1
2024-01-30 02:45:00,device_60,108.56,1
2024-01-30 03:00:00,device_44,0.0,0
2024-01-30 03:15:00,device_38,139.48,1
2024-01-30 03:30:00,device_82,0.0,0
2024-01-30 03:45:00,device_22,0.0,0
2024-01-30 04:00:00,device_71,0.0,0
2024-01-30 04:15:00,device_12,0.0,0
2024-01-30 04:30:00,device_67,0.0,0
2024-01-30 04:45:00,device_28,0.0,0
2024-01-30 05:00:00,device_60,136.5,1
2024-01-30 05:15:00,device_95,0.0,0
2024-01-30 05:30:00,device_32,0.0,0
2024-01-30 05:45:00,device_75,0.0,0
2024-01-30 06:00:00,device_76,0.0,0
2024-01-30 06:15:00,device_74,0.0,0
2024-01-30 06:30:00,device_54,0.0,0
2024-01-30 06:45:00,device_6,0.0,0
2024-01-30 07:00:00,device_94,0.0,0
2024-01-30 07:15:00,device_5,0.0,0
2024-01-30 07:30:00,device_51,0.0,0
2024-01-30 07:45:00,device_90,0.0,0
2024-01-30 08:00:00,device_58,0.0,0
2024-01-30 08:15:00,device_11,100.62,1
2024-01-30 08:30:00,device_94,0.0,0
2024-01-30 08:45:00,device_28,0.0,0
2024-01-30 09:00:00,device_38,149.95,1
2024-01-30 09:15:00,device_3,0.0,0
2024-01-30 09:30:00,device_40,0.0,0
2024-01-30 09:45:00,device_59,137.36,1
2024-01-30 10:00:00,device_4,123.19,1
2024-01-30 10:15:00,device_18,0.0,0
2024-01-30 10:30:00,device_52,1722.93,1
2024-01-30 10:45:00,device_81,0.0,0
2024-01-30 11:00:00,device_82,1576.38,1
2024-01-30 11:15:00,device_50,0.0,0
2024-01-30 11:30:00,device_43,0.0,0
2024-01-30 11:45:00,device_38,113.49,1
2024-01-30 12:00:00,device_79,0.0,0
2024-01-30 12:15:00,device_27,104.05,1
2024-01-30 12:30:00,device_43,0.0,0
2024-01-30 12:45:00,device_8,0.0,0
2024-01-30 13:00:00,device_87,0.0,0
2024-01-30 13:15:00,device_7,0.0,0
2024-01-30 13:30:00,device_47,0.0,0
2024-01-30 13:45:00,device_6,0.0,0
2024-01-30 14:00:00,device_23,0.0,0
2024-01-30 14:15:00,device_91,0.0,0
2024-01-30 14:30:00,device_91,0.0,0
2024-01-30 14:45:00,device_18,0.0,0
2024-01-30 15:00:00,device_31,132.45,1
2024-01-30 15:15:00,device_95,0.0,0
2024-01-30 15:30:00,device_75,0.0,0
2024-01-30 15:45:00,device_90,0.0,0
2024-01-30 16:00:00,device_96,0.0,0
2024-01-30 16:15:00,device_42,0.0,0
2024-01-30 16:30:00,device_35,0.0,0
2024-01-30 16:45:00,device_55,0.0,0
2024-01-30 17:00:00,device_9,0.0,0
2024-01-30 17:15:00,device_58,0.0,0
2024-01-30 17:30:00,device_68,0.0,0
2024-01-30 17:45:00,device_61,0.0,0
2024-01-30 18:00:00,device_87,142.96,1
2024-01-30 18:15:00,device_58,0.0,0
2024-01-30 18:30:00,device_87,136.62,1
2024-01-30 18:45:00,device_9,0.0,0
2024-01-30 19:00:00,device_59,119.53,1
2024-01-30 19:15:00,device_23,0.0,0
2024-01-30 19:30:00,device_10,0.0,0
2024-01-30 19:45:00,device_36,38.88,1
2024-01-30 20:00:00,device_20,116.45,1
2024-01-30 20:15:00,device_81,0.0,0
2024-01-30 20:30:00,device_54,0.0,0
2024-01-30 20:45:00,device_70,58.43,1
2024-01-30 21:00:00,device_54,1586.81,1
2024-01-30 21:15:00,device_38,101.1,1
2024-01-30 21:30:00,device_30,61.18,1
2024-01-30 21:45:00,device_43,0.0,0
2024-01-30 22:00:00,device_44,77.21,1
2024-01-30 22:15:00,device_63,134.84,1
2024-01-30 22:30:00,device_71,0.0,0
2024-01-30 22:45:00,device_39,142.88,1
2024-01-30 23:00:00,device_40,0.0,0
2024-01-30 23:15:00,device_34,0.0,0
2024-01-30 23:30:00,device_48,0.0,0
2024-01-30 23:45:00,device_99,0.0,0
2024-01-31 00:00:00,device_19,0.0,0
2024-01-31 00:15:00,device_59,130.93,1
2024-01-31 00:30:00,device_21,0.0,0
2024-01-31 00:45:00,device_37,0.0,0
2024-01-31 01:00:00,device_23,0.0,0
2024-01-31 01:15:00,device_89,0.0,0
2024-01-31 01:30:00,device_20,0.0,0
2024-01-31 01:45:00,device_15,0.0,0
2024-01-31 02:00:00,device_41,0.0,0
2024-01-31 02:15:00,device_57,0.0,0
2024-01-31 02:30:00,device_24,0.0,0
2024-01-31 02:45:00,device_91,0.0,0
2024-01-31 03:00:00,device_41,0.0,0
2024-01-31 03:15:00,device_19,0.0,0
2024-01-31 03:30:00,device_70,0.0,0
2024-01-31 03:45:00,device_69,0.0,0
2024-01-31 04:00:00,device_4,124.97,1
2024-01-31 04:15:00,device_19,0.0,0
2024-01-31 04:30:00,device_41,0.0,0
2024-01-31 04:45:00,device_95,0.0,0
2024-01-31 05:00:00,device_65,135.27,1
2024-01-31 05:15:00,device_61,0.0,0
2024-01-31 05:30:00,device_97,0.0,0
2024-01-31 05:45:00,device_74,0.0,0
2024-01-31 06:00:00,device_73,146.11,1
2024-01-31 06:15:00,device_44,0.0,0
2024-01-31 06:30:00,device_94,0.0,0
2024-01-31 06:45:00,device_6,0.0,0
2024-01-31 07:00:00,device_71,0.0,0
2024-01-31 07:15:00,device_4,142.04,1
2024-01-31 07:30:00,device_58,0.0,0
2024-01-31 07:45:00,device_42,0.0,0
2024-01-31 08:00:00,device_83,0.0,0
2024-01-31 08:15:00,device_68,0.0,0
2024-01-31 08:30:00,device_99,0.0,0
2024-01-31 08:45:00,device_3,0.0,0
2024-01-31 09:00:00,device_58,0.0,0
2024-01-31 09:15:00,device_12,0.0,0
2024-01-31 09:30:00,device_51,0.0,0
2024-01-31 09:45:00,device_41,0.0,0
2024-01-31 10:00:00,device_66,0.0,0
2024-01-31 10:15:00,device_86,1288.77,1
2024-01-31 10:30:00,device_55,0.0,0
2024-01-31 10:45:00,device_48,1406.95,1
2024-01-31 11:00:00,device_40,0.0,0
2024-01-31 11:15:00,device_72,0.0,0
2024-01-31 11:30:00,device_94,0.0,0
2024-01-31 11:45:00,device_95,0.0,0
2024-01-31 12:00:00,device_57,0.0,0
2024-01-31 12:15:00,device_94,0.0,0
2024-01-31 12:30:00,device_55,0.0,0
2024-01-31 12:45:00,device_54,1552.31,1
2024-01-31 13:00:00,device_12,0.0,0
2024-01-31 13:15:00,device_39,0.0,0
2024-01-31 13:30:00,device_68,0.0,0
2024-01-31 13:45:00,device_9,0.0,0
2024-01-31 14:00:00,device_76,0.0,0
2024-01-31 14:15:00,device_12,0.0,0
2024-01-31 14:30:00,device_82,0.0,0
2024-01-31 14:45:00,device_54,1477.27,1
2024-01-31 15:00:00,device_73,106.85,1
2024-01-31 15:15:00,device_24,0.0,0
2024-01-31 15:30:00,device_38,102.11,1
2024-01-31 15:45:00,device_39,0.0,0
2024-01-31 16:00:00,device_39,0.0,0
2024-01-31 16:15:00,device_95,0.0,0
2024-01-31 16:30:00,device_4,107.7,1
2024-01-31 16:45:00,device_39,0.0,0
2024-01-31 17:00:00,device_82,1592.29,1
2024-01-31 17:15:00,device_37,0.0,0
2024-01-31 17:30:00,device_63,132.24,1
2024-01-31 17:45:00,device_4,113.86,1
2024-01-31 18:00:00,device_9,0.0,0
2024-01-31 18:15:00,device_47,119.59,1
2024-01-31 18:30:00,device_34,0.0,0
2024-01-31 18:45:00,device_61,0.0,0
2024-01-31 19:00:00,device_16,131.31,1
2024-01-31 19:15:00,device_3,39.77,1
2024-01-31 19:30:00,device_8,0.0,0
2024-01-31 19:45:00,device_60,106.77,1
2024-01-31 20:00:00,device_21,0.0,0
2024-01-31 20:15:00,device_47,143.85,1
2024-01-31 20:30:00,device_46,1375.0,1
2024-01-31 20:45:00,device_82,0.0,0
2024-01-31 21:00:00,device_66,123.96,1
2024-01-31 21:15:00,device_98,132.68,1
2024-01-31 21:30:00,device_70,48.97,1
2024-01-31 21:45:00,device_88,0.0,0
2024-01-31 22:00:00,device_35,0.0,0
2024-01-31 22:15:00,device_89,62.07,1
2024-01-31 22:30:00,device_46,0.0,0
2024-01-31 22:45:00,device_2,114.07,1
2024-01-31 23:00:00,device_100,0.0,0
2024-01-31 23:15:00,device_44,0.0,0
2024-01-31 23:30:00,device_21,0.0,0
2024-01-31 23:45:00,device_20,0.0,0
2024-02-01 00:00:00,device_25,0.0,0
2024-02-01 00:15:00,device_72,0.0,0
2024-02-01 00:30:00,device_68,0.0,0
2024-02-01 00:45:00,device_92,137.82,1
2024-02-01 01:00:00,device_15,0.0,0
2024-02-01 01:15:00,device_10,0.0,0
2024-02-01 01:30:00,device_17,0.0,0
2024-02-01 01:45:00,device_62,134.55,1
2024-02-01 02:00:00,device_18,0.0,0
2024-02-01 02:15:00,device_77,0.0,0
2024-02-01 02:30:00,device_44,0.0,0
2024-02-01 02:45:00,device_39,0.0,0
2024-02-01 03:00:00,device_16,0.0,0
2024-02-01 03:15:00,device_89,0.0,0
2024-02-01 03:30:00,device_30,0.0,0
2024-02-01 03:45:00,device_27,103.93,1
2024-02-01 04:00:00,device_89,0.0,0
2024-02-01 04:15:00,device_15,0.0,0
2024-02-01 04:30:00,device_100,0.0,0
2024-02-01 04:45:00,device_56,0.0,0
2024-02-01 05:00:00,device_14,0.0,0
2024-02-01 05:15:00,device_85,0.0,0
2024-02-01 05:30:00,device_8,0.0,0
2024-02-01 05:45:00,device_33,0.0,0
2024-02-01 06:00:00,device_39,0.0,0
2024-02-01 06:15:00,device_97,0.0,0
2024-02-01 06:30:00,device_16,0.0,0
2024-02-01 06:45:00,device_27,110.0,1
2024-02-01 07:00:00,device_86,0.0,0
2024-02-01 07:15:00,device_12,0.0,0
2024-02-01 07:30:00,device_96,0.0,0
2024-02-01 07:45:00,device_75,0.0,0
2024-02-01 08:00:00,device_21,0.0,0
2024-02-01 08:15:00,device_100,0.0,0
2024-02-01 08:30:00,device_31,103.42,1
2024-02-01 08:45:00,device_75,0.0,0
2024-02-01 09:00:00,device_68,0.0,0
2024-02-01 09:15:00,device_25,0.0,0
2024-02-01 09:30:00,device_22,0.0,0
2024-02-01 09:45:00,device_69,0.0,0
2024-02-01 10:00:00,device_93,0.0,0
2024-02-01 10:15:00,device_28,0.0,0
2024-02-01 10:30:00,device_91,0.0,0
2024-02-01 10:45:00,device_90,0.0,0
2024-02-01 11:00:00,device_57,0.0,0
2024-02-01 11:15:00,device_14,0.0,0
2024-02-01 11:30:00,device_46,0.0,0
2024-02-01 11:45:00,device_55,0.0,0
2024-02-01 12:00:00,device_30,0.0,0
2024-02-01 12:15:00,device_98,0.0,0
2024-02-01 12:30:00,device_16,0.0,0
2024-02-01 12:45:00,device_67,0.0,0
2024-02-01 13:00:00,device_98,0.0,0
2024-02-01 13:15:00,device_37,0.0,0
2024-02-01 13:30:00,device_6,0.0,0
2024-02-01 13:45:00,device_64,114.18,1
2024-02-01 14:00:00,device_77,0.0,0
2024-02-01 14:15:00,device_88,0.0,0
2024-02-01 14:30:00,device_57,0.0,0
2024-02-01 14:45:00,device_53,142.77,1
2024-02-01 15:00:00,device_25,0.0,0
2024-02-01 15:15:00,device_61,0.0,0
2024-02-01 15:30:00,device_48,1799.23,1
2024-02-01 15:45:00,device_63,119.82,1
2024-02-01 16:00:00,device_67,0.0,0
2024-02-01 16:15:00,device_11,119.74,1
2024-02-01 16:30:00,device_89,0.0,0
2024-02-01 16:45:00,device_14,0.0,0
2024-02-01 17:00:00,device_22,0.0,0
2024-02-01 17:15:00,device_26,1556.98,1
2024-02-01 17:30:00,device_52,1702.87,1
2024-02-01 17:45:00,device_93,0.0,0
2024-02-01 18:00:00,device_98,120.73,1
2024-02-01 18:15:00,device_35,0.0,0
2024-02-01 18:30:00,device_83,0.0,0
2024-02-01 18:45:00,device_46,1561.9,1
2024-02-01 19:00:00,device_52,0.0,0
2024-02-01 19:15:00,device_66,133.76,1
2024-02-01 19:30:00,device_14,0.0,0
2024-02-01 19:45:00,device_63,131.42,1
2024-02-01 20:00:00,device_18,74.27,1
2024-02-01 20:15:00,device_9,0.0,0
2024-02-01 20:30:00,device_4,119.13,1
2024-02-01 20:45:00,device_87,101.19,1
2024-02-01 21:00:00,device_80,0.0,0
2024-02-01 21:15:00,device_10,0.0,0
2024-02-01 21:30:00,device_67,77.56,1
2024-02-01 21:45:00,device_26,1498.74,1
2024-02-01 22:00:00,device_65,117.18,1
2024-02-01 22:15:00,device_70,87.15,1
2024-02-01 22:30:00,device_5,0.0,0
2024-02-01 22:45:00,device_16,102.02,1
2024-02-01 23:00:00,device_49,0.0,0
2024-02-01 23:15:00,device_5,0.0,0
