timestamp,temperature,humidity,weather_condition
2024-02-07 20:30:00,12.25,85.09,Windy
2024-02-07 20:45:00,8.49,77.27,Humid
2024-02-07 21:00:00,8.07,80.14,Rainy
2024-02-07 21:15:00,9.0,72.42,Cloudy
2024-02-07 21:30:00,17.66,66.99,Humid
2024-02-07 21:45:00,15.14,87.4,Humid
2024-02-07 22:00:00,5.42,42.98,Cloudy
2024-02-07 22:15:00,10.68,41.73,Sunny
2024-02-07 22:30:00,15.77,61.48,Humid
2024-02-07 22:45:00,12.97,72.93,Cloudy
2024-02-07 23:00:00,8.95,48.07,Sunny
2024-02-07 23:15:00,11.39,45.31,Rainy
2024-02-07 23:30:00,12.5,67.21,Sunny
2024-02-07 23:45:00,6.6,61.95,Cloudy
2024-02-08 00:00:00,9.39,41.91,Humid
2024-02-08 00:15:00,12.74,79.55,Cloudy
2024-02-08 00:30:00,13.11,72.61,Cloudy
2024-02-08 00:45:00,9.14,87.16,Sunny
2024-02-08 01:00:00,7.93,45.34,Rainy
2024-02-08 01:15:00,18.62,79.45,Cloudy
2024-02-08 01:30:00,7.45,45.23,Windy
2024-02-08 01:45:00,11.74,54.73,Sunny
2024-02-08 02:00:00,11.67,66.31,Rainy
2024-02-08 02:15:00,12.68,46.37,Windy
2024-02-08 02:30:00,7.87,66.9,Humid
2024-02-08 02:45:00,9.19,67.38,Windy
2024-02-08 03:00:00,7.54,68.17,Humid
2024-02-08 03:15:00,9.79,80.78,Cloudy
2024-02-08 03:30:00,5.01,72.19,Humid
2024-02-08 03:45:00,5.71,83.65,Cloudy
2024-02-08 04:00:00,18.91,78.07,Humid
2024-02-08 04:15:00,17.81,66.34,Humid
2024-02-08 04:30:00,5.64,45.9,Sunny
2024-02-08 04:45:00,8.19,60.15,Rainy
2024-02-08 05:00:00,17.14,51.01,Rainy
2024-02-08 05:15:00,5.64,43.67,Sunny
2024-02-08 05:30:00,12.06,65.67,Sunny
2024-02-08 05:45:00,8.22,82.16,Sunny
2024-02-08 06:00:00,17.67,50.06,Sunny
2024-02-08 06:15:00,16.59,89.94,Windy
2024-02-08 06:30:00,5.25,87.95,Cloudy
2024-02-08 06:45:00,19.9,79.58,Sunny
2024-02-08 07:00:00,7.47,61.8,Windy
2024-02-08 07:15:00,7.5,83.74,Humid
2024-02-08 07:30:00,17.5,52.99,Cloudy
2024-02-08 07:45:00,13.32,57.97,Rainy
2024-02-08 08:00:00,5.84,51.2,Windy
2024-02-08 08:15:00,11.14,48.99,Humid
2024-02-08 08:30:00,15.37,76.87,Cloudy
2024-02-08 08:45:00,18.05,55.0,Cloudy
2024-02-08 09:00:00,18.85,53.15,Sunny
2024-02-08 09:15:00,18.88,78.79,Humid
2024-02-08 09:30:00,5.74,68.63,Windy
2024-02-08 09:45:00,6.77,86.05,Humid
2024-02-08 10:00:00,16.3,72.91,Humid
2024-02-08 10:15:00,8.52,63.62,Rainy
2024-02-08 10:30:00,7.45,53.51,Windy
2024-02-08 10:45:00,18.81,70.1,Sunny
2024-02-08 11:00:00,11.91,64.82,Windy
2024-02-08 11:15:00,14.04,61.05,Humid
2024-02-08 11:30:00,11.61,81.44,Sunny
2024-02-08 11:45:00,6.07,45.1,Windy
2024-02-08 12:00:00,6.64,46.85,Sunny
2024-02-08 12:15:00,5.47,48.2,Sunny
2024-02-08 12:30:00,19.07,80.41,Cloudy
2024-02-08 12:45:00,14.31,64.87,Cloudy
2024-02-08 13:00:00,16.99,42.06,Windy
2024-02-08 13:15:00,11.24,44.36,Cloudy
2024-02-08 13:30:00,6.89,43.6,Cloudy
2024-02-08 13:45:00,19.88,59.12,Sunny
2024-02-08 14:00:00,9.02,80.72,Sunny
2024-02-08 14:15:00,13.13,85.17,Cloudy
2024-02-08 14:30:00,12.35,45.29,Windy
2024-02-08 14:45:00,10.49,44.55,Sunny
2024-02-08 15:00:00,19.28,74.58,Windy
2024-02-08 15:15:00,14.51,70.54,Humid
2024-02-08 15:30:00,15.2,60.64,Windy
2024-02-08 15:45:00,6.1,82.09,Cloudy
2024-02-08 16:00:00,19.55,70.79,Cloudy
2024-02-08 16:15:00,18.88,73.4,Cloudy
2024-02-08 16:30:00,18.53,72.0,Cloudy
2024-02-08 16:45:00,6.09,87.75,Humid
2024-02-08 17:00:00,19.07,75.49,Windy
2024-02-08 17:15:00,9.36,84.47,Windy
2024-02-08 17:30:00,11.55,59.41,Sunny
2024-02-08 17:45:00,19.14,54.83,Cloudy
2024-02-08 18:00:00,9.17,61.48,Cloudy
2024-02-08 18:15:00,10.22,89.99,Cloudy
2024-02-08 18:30:00,15.09,71.03,Rainy
2024-02-08 18:45:00,8.29,70.25,Sunny
2024-02-08 19:00:00,12.0,40.79,Cloudy
2024-02-08 19:15:00,18.54,67.94,Windy
2024-02-08 19:30:00,6.13,77.38,Humid
2024-02-08 19:45:00,6.24,62.2,Windy
2024-02-08 20:00:00,8.86,85.04,Windy
2024-02-08 20:15:00,6.56,63.77,Rainy
2024-02-08 20:30:00,19.22,69.71,Sunny
2024-02-08 20:45:00,17.6,74.44,Rainy
2024-02-08 21:00:00,18.55,66.07,Sunny
2024-02-08 21:15:00,19.89,71.2,Cloudy
2024-02-08 21:30:00,15.61,47.82,Cloudy
2024-02-08 21:45:00,6.13,42.27,Cloudy
2024-02-08 22:00:00,11.38,58.14,Windy
2024-02-08 22:15:00,14.1,47.14,Windy
2024-02-08 22:30:00,15.39,61.0,Windy
2024-02-08 22:45:00,17.14,47.42,Rainy
2024-02-08 23:00:00,11.92,82.92,Sunny
2024-02-08 23:15:00,18.68,44.18,Cloudy
2024-02-08 23:30:00,8.42,57.15,Sunny
2024-02-08 23:45:00,17.73,79.06,Humid
2024-02-09 00:00:00,14.93,49.27,Cloudy
2024-02-09 00:15:00,16.03,59.71,Rainy
2024-02-09 00:30:00,11.98,67.94,Windy
2024-02-09 00:45:00,15.95,60.63,Humid
2024-02-09 01:00:00,7.67,65.41,Humid
2024-02-09 01:15:00,11.36,42.56,Windy
2024-02-09 01:30:00,7.65,63.7,Windy
2024-02-09 01:45:00,13.06,54.09,Cloudy
2024-02-09 02:00:00,7.3,41.52,Cloudy
2024-02-09 02:15:00,10.32,47.72,Windy
2024-02-09 02:30:00,15.04,43.56,Sunny
2024-02-09 02:45:00,16.16,42.44,Humid
2024-02-09 03:00:00,17.3,57.55,Cloudy
2024-02-09 03:15:00,5.35,50.97,Sunny
2024-02-09 03:30:00,19.27,86.52,Rainy
2024-02-09 03:45:00,13.07,72.91,Windy
2024-02-09 04:00:00,17.08,71.84,Sunny
2024-02-09 04:15:00,17.4,78.68,Rainy
2024-02-09 04:30:00,10.68,87.96,Cloudy
2024-02-09 04:45:00,10.51,43.8,Cloudy
2024-02-09 05:00:00,15.18,66.26,Humid
2024-02-09 05:15:00,19.18,46.18,Windy
2024-02-09 05:30:00,7.54,46.08,Cloudy
2024-02-09 05:45:00,13.72,75.21,Cloudy
2024-02-09 06:00:00,5.53,58.39,Cloudy
2024-02-09 06:15:00,11.11,78.6,Sunny
2024-02-09 06:30:00,5.76,40.34,Sunny
2024-02-09 06:45:00,14.03,40.52,Cloudy
2024-02-09 07:00:00,18.49,82.59,Sunny
2024-02-09 07:15:00,14.69,59.28,Rainy
2024-02-09 07:30:00,9.35,56.45,Windy
2024-02-09 07:45:00,6.03,42.27,Humid
2024-02-09 08:00:00,19.85,58.67,Sunny
2024-02-09 08:15:00,15.3,45.74,Rainy
2024-02-09 08:30:00,13.55,41.57,Rainy
2024-02-09 08:45:00,10.75,65.23,Cloudy
2024-02-09 09:00:00,8.86,76.48,Windy
2024-02-09 09:15:00,9.34,65.72,Rainy
2024-02-09 09:30:00,17.53,48.87,Cloudy
2024-02-09 09:45:00,11.37,53.73,Sunny
2024-02-09 10:00:00,5.08,47.2,Windy
2024-02-09 10:15:00,6.16,61.17,Rainy
2024-02-09 10:30:00,9.89,63.58,Rainy
2024-02-09 10:45:00,17.02,52.03,Windy
2024-02-09 11:00:00,10.19,50.56,Sunny
2024-02-09 11:15:00,13.63,48.34,Humid
2024-02-09 11:30:00,14.02,47.26,Sunny
2024-02-09 11:45:00,18.19,67.72,Rainy
2024-02-09 12:00:00,11.61,42.49,Sunny
2024-02-09 12:15:00,10.5,65.69,Cloudy
2024-02-09 12:30:00,8.76,66.72,Windy
2024-02-09 12:45:00,10.28,43.3,Cloudy
2024-02-09 13:00:00,16.93,87.49,Rainy
2024-02-09 13:15:00,5.29,62.87,Humid
2024-02-09 13:30:00,11.99,47.0,Sunny
2024-02-09 13:45:00,14.06,42.42,Windy
2024-02-09 14:00:00,13.05,68.78,Humid
2024-02-09 14:15:00,16.25,42.54,Cloudy
2024-02-09 14:30:00,14.41,77.05,Windy
2024-02-09 14:45:00,14.57,80.95,Windy
2024-02-09 15:00:00,9.42,64.94,Rainy
2024-02-09 15:15:00,6.28,40.5,Rainy
2024-02-09 15:30:00,18.14,86.43,Humid
2024-02-09 15:45:00,7.43,70.35,Windy
2024-02-09 16:00:00,11.25,82.83,Windy
2024-02-09 16:15:00,7.28,45.04,Humid
2024-02-09 16:30:00,12.54,61.74,Cloudy
2024-02-09 16:45:00,18.1,72.26,Sunny
2024-02-09 17:00:00,14.62,64.2,Windy
2024-02-09 17:15:00,8.93,68.43,Sunny
2024-02-09 17:30:00,5.97,44.14,Humid
2024-02-09 17:45:00,15.95,71.63,Rainy
2024-02-09 18:00:00,14.66,43.74,Cloudy
2024-02-09 18:15:00,12.27,48.55,Windy
2024-02-09 18:30:00,11.57,79.57,Rainy
2024-02-09 18:45:00,9.84,45.99,Sunny
2024-02-09 19:00:00,5.24,86.93,Sunny
2024-02-09 19:15:00,16.77,50.63,Cloudy
2024-02-09 19:30:00,15.41,84.12,Rainy
2024-02-09 19:45:00,15.24,85.57,Sunny
2024-02-09 20:00:00,11.65,85.67,Windy
2024-02-09 20:15:00,14.1,87.83,Humid
2024-02-09 20:30:00,5.94,40.39,Cloudy
2024-02-09 20:45:00,9.06,68.95,Cloudy
2024-02-09 21:00:00,6.75,73.58,Rainy
2024-02-09 21:15:00,16.56,48.09,Windy
2024-02-09 21:30:00,14.09,88.37,Rainy
2024-02-09 21:45:00,7.73,59.53,Cloudy
2024-02-09 22:00:00,14.7,72.42,Humid
2024-02-09 22:15:00,11.14,89.45,Rainy
2024-02-09 22:30:00,8.84,87.38,Windy
2024-02-09 22:45:00,16.68,67.92,Sunny
2024-02-09 23:00:00,9.31,40.3,Cloudy
2024-02-09 23:15:00,9.74,46.65,Cloudy
2024-02-09 23:30:00,15.1,57.82,Humid
2024-02-09 23:45:00,18.29,72.76,Sunny
2024-02-10 00:00:00,7.02,52.61,Sunny
2024-02-10 00:15:00,18.54,66.3,Sunny
2024-02-10 00:30:00,15.13,56.81,Cloudy
2024-02-10 00:45:00,17.27,85.14,Cloudy
2024-02-10 01:00:00,14.92,42.67,Sunny
2024-02-10 01:15:00,18.18,50.66,Cloudy
2024-02-10 01:30:00,12.85,78.93,Rainy
2024-02-10 01:45:00,9.73,51.33,Sunny
2024-02-10 02:00:00,13.68,47.85,Cloudy
2024-02-10 02:15:00,16.79,68.62,Cloudy
2024-02-10 02:30:00,10.17,46.3,Sunny
2024-02-10 02:45:00,19.46,46.13,Sunny
2024-02-10 03:00:00,12.49,58.5,Cloudy
2024-02-10 03:15:00,10.75,52.19,Cloudy
2024-02-10 03:30:00,15.72,74.2,Humid
2024-02-10 03:45:00,19.97,67.35,Cloudy
2024-02-10 04:00:00,13.57,73.83,Humid
2024-02-10 04:15:00,8.41,68.59,Sunny
2024-02-10 04:30:00,17.55,69.46,Humid
2024-02-10 04:45:00,12.32,54.11,Windy
2024-02-10 05:00:00,7.62,81.89,Cloudy
2024-02-10 05:15:00,9.16,59.74,Humid
2024-02-10 05:30:00,8.02,66.43,Windy
2024-02-10 05:45:00,6.4,48.16,Windy
2024-02-10 06:00:00,7.79,50.96,Rainy
2024-02-10 06:15:00,6.15,78.49,Rainy
2024-02-10 06:30:00,9.62,69.35,Cloudy
2024-02-10 06:45:00,13.01,69.4,Rainy
2024-02-10 07:00:00,14.22,52.87,Windy
2024-02-10 07:15:00,13.18,63.64,Sunny
2024-02-10 07:30:00,6.57,89.8,Rainy
2024-02-10 07:45:00,6.95,44.92,Humid
2024-02-10 08:00:00,19.44,47.44,Rainy
2024-02-10 08:15:00,9.15,72.49,Humid
2024-02-10 08:30:00,6.87,87.6,Humid
2024-02-10 08:45:00,6.36,62.26,Rainy
2024-02-10 09:00:00,9.01,58.21,Windy
2024-02-10 09:15:00,13.44,55.17,Humid
2024-02-10 09:30:00,9.26,45.14,Windy
2024-02-10 09:45:00,7.79,46.77,Humid
2024-02-10 10:00:00,7.69,89.98,Sunny
2024-02-10 10:15:00,6.37,46.27,Humid
2024-02-10 10:30:00,19.81,86.48,Cloudy
2024-02-10 10:45:00,8.98,43.07,Humid
2024-02-10 11:00:00,16.42,62.14,Windy
2024-02-10 11:15:00,8.67,66.74,Sunny
2024-02-10 11:30:00,8.69,44.71,Sunny
2024-02-10 11:45:00,16.9,59.79,Cloudy
2024-02-10 12:00:00,9.16,58.51,Sunny
2024-02-10 12:15:00,12.71,71.01,Rainy
2024-02-10 12:30:00,10.48,48.18,Humid
2024-02-10 12:45:00,19.44,87.44,Sunny
2024-02-10 13:00:00,11.73,73.49,Sunny
2024-02-10 13:15:00,7.74,72.95,Cloudy
2024-02-10 13:30:00,18.39,79.14,Windy
2024-02-10 13:45:00,5.48,55.72,Sunny
2024-02-10 14:00:00,17.71,63.4,Humid
2024-02-10 14:15:00,9.86,71.1,Sunny
2024-02-10 14:30:00,14.06,60.16,Sunny
2024-02-10 14:45:00,16.08,59.48,Humid
2024-02-10 15:00:00,12.14,52.09,Humid
2024-02-10 15:15:00,18.29,47.87,Rainy
2024-02-10 15:30:00,6.29,88.5,Humid
2024-02-10 15:45:00,7.97,68.11,Windy
2024-02-10 16:00:00,6.52,56.06,Cloudy
2024-02-10 16:15:00,5.06,80.73,Windy
2024-02-10 16:30:00,17.31,60.84,Windy
2024-02-10 16:45:00,14.77,84.37,Humid
2024-02-10 17:00:00,16.08,64.42,Humid
2024-02-10 17:15:00,7.4,48.06,Windy
2024-02-10 17:30:00,13.5,54.31,Humid
2024-02-10 17:45:00,5.26,45.38,Cloudy
2024-02-10 18:00:00,9.17,65.33,Sunny
2024-02-10 18:15:00,10.43,81.2,Windy
2024-02-10 18:30:00,17.78,52.16,Humid
2024-02-10 18:45:00,14.95,75.14,Sunny
2024-02-10 19:00:00,6.21,55.93,Sunny
2024-02-10 19:15:00,19.69,60.85,Windy
2024-02-10 19:30:00,12.33,80.73,Sunny
2024-02-10 19:45:00,11.33,47.97,Sunny
2024-02-10 20:00:00,14.37,55.05,Sunny
2024-02-10 20:15:00,14.07,48.37,Sunny
2024-02-10 20:30:00,15.27,74.66,Humid
2024-02-10 20:45:00,8.01,69.72,Windy
2024-02-10 21:00:00,5.03,54.67,Humid
2024-02-10 21:15:00,17.4,63.38,Cloudy
2024-02-10 21:30:00,6.47,40.6,Cloudy
2024-02-10 21:45:00,10.36,40.46,Cloudy
2024-02-10 22:00:00,6.63,54.37,Cloudy
2024-02-10 22:15:00,10.99,50.36,Rainy
2024-02-10 22:30:00,14.91,54.53,Humid
2024-02-10 22:45:00,12.24,56.63,Rainy
2024-02-10 23:00:00,16.0,40.99,Windy
2024-02-10 23:15:00,5.42,62.37,Rainy
2024-02-10 23:30:00,9.59,84.12,Cloudy
2024-02-10 23:45:00,7.16,46.05,Sunny
2024-02-11 00:00:00,11.43,83.4,Cloudy
2024-02-11 00:15:00,11.27,78.09,Cloudy
2024-02-11 00:30:00,5.65,80.31,Rainy
2024-02-11 00:45:00,19.34,86.14,Rainy
2024-02-11 01:00:00,5.08,82.84,Sunny
2024-02-11 01:15:00,15.75,51.34,Windy
2024-02-11 01:30:00,11.05,53.82,Windy
2024-02-11 01:45:00,14.14,46.62,Rainy
2024-02-11 02:00:00,19.31,53.26,Cloudy
2024-02-11 02:15:00,14.33,86.39,Cloudy
2024-02-11 02:30:00,17.21,51.64,Windy
2024-02-11 02:45:00,13.31,73.46,Windy
2024-02-11 03:00:00,17.92,56.59,Humid
2024-02-11 03:15:00,5.51,52.73,Humid
2024-02-11 03:30:00,17.92,41.87,Cloudy
2024-02-11 03:45:00,11.46,73.17,Cloudy
2024-02-11 04:00:00,18.68,54.62,Cloudy
2024-02-11 04:15:00,10.31,51.12,Sunny
2024-02-11 04:30:00,18.75,55.55,Sunny
2024-02-11 04:45:00,13.73,42.15,Humid
2024-02-11 05:00:00,7.48,76.76,Windy
2024-02-11 05:15:00,17.25,57.43,Rainy
2024-02-11 05:30:00,14.31,76.13,Humid
2024-02-11 05:45:00,12.3,71.9,Sunny
2024-02-11 06:00:00,19.25,48.4,Humid
2024-02-11 06:15:00,13.73,44.18,Humid
2024-02-11 06:30:00,9.29,57.67,Humid
2024-02-11 06:45:00,17.77,86.25,Humid
2024-02-11 07:00:00,9.24,58.81,Cloudy
2024-02-11 07:15:00,17.88,74.46,Windy
2024-02-11 07:30:00,10.3,45.83,Rainy
2024-02-11 07:45:00,16.83,66.53,Sunny
2024-02-11 08:00:00,13.39,69.92,Rainy
2024-02-11 08:15:00,6.65,77.95,Windy
2024-02-11 08:30:00,19.02,62.29,Windy
2024-02-11 08:45:00,7.59,41.36,Humid
2024-02-11 09:00:00,5.5,61.45,Windy
2024-02-11 09:15:00,14.57,52.7,Humid
2024-02-11 09:30:00,12.3,80.87,Sunny
2024-02-11 09:45:00,10.31,64.35,Rainy
2024-02-11 10:00:00,12.05,67.59,Sunny
2024-02-11 10:15:00,15.54,43.3,Sunny
2024-02-11 10:30:00,16.64,54.49,Humid
2024-02-11 10:45:00,17.09,58.69,Cloudy
2024-02-11 11:00:00,18.8,70.45,Rainy
2024-02-11 11:15:00,13.5,41.82,Humid
2024-02-11 11:30:00,17.42,84.87,Humid
2024-02-11 11:45:00,18.73,82.24,Sunny
2024-02-11 12:00:00,18.98,62.16,Humid
2024-02-11 12:15:00,18.44,42.28,Sunny
2024-02-11 12:30:00,18.25,52.78,Rainy
2024-02-11 12:45:00,18.92,69.99,Windy
2024-02-11 13:00:00,8.43,85.07,Humid
2024-02-11 13:15:00,18.48,73.85,Cloudy
2024-02-11 13:30:00,19.08,56.27,Windy
2024-02-11 13:45:00,8.89,85.86,Windy
2024-02-11 14:00:00,9.22,47.98,Windy
2024-02-11 14:15:00,8.27,54.46,Humid
2024-02-11 14:30:00,10.07,58.2,Cloudy
2024-02-11 14:45:00,7.07,60.56,Windy
2024-02-11 15:00:00,12.05,49.31,Sunny
2024-02-11 15:15:00,8.58,46.24,Sunny
2024-02-11 15:30:00,10.39,83.17,Cloudy
2024-02-11 15:45:00,5.09,47.7,Sunny
2024-02-11 16:00:00,11.62,83.98,Rainy
2024-02-11 16:15:00,10.09,55.41,Cloudy
2024-02-11 16:30:00,8.61,84.91,Humid
2024-02-11 16:45:00,8.63,63.31,Rainy
2024-02-11 17:00:00,15.63,61.2,Humid
2024-02-11 17:15:00,6.4,83.03,Sunny
2024-02-11 17:30:00,19.43,41.95,Humid
2024-02-11 17:45:00,19.78,42.17,Sunny
2024-02-11 18:00:00,11.44,74.12,Cloudy
2024-02-11 18:15:00,10.58,74.92,Rainy
2024-02-11 18:30:00,9.11,45.95,Windy
2024-02-11 18:45:00,16.85,55.32,Rainy
2024-02-11 19:00:00,17.24,42.55,Humid
2024-02-11 19:15:00,16.96,55.48,Rainy
2024-02-11 19:30:00,8.48,65.06,Rainy
2024-02-11 19:45:00,17.12,84.8,Humid
2024-02-11 20:00:00,6.6,47.89,Windy
2024-02-11 20:15:00,9.25,83.5,Windy
2024-02-11 20:30:00,5.8,88.18,Windy
2024-02-11 20:45:00,10.57,86.99,Sunny
2024-02-11 21:00:00,15.38,42.66,Windy
2024-02-11 21:15:00,6.81,89.46,Rainy
2024-02-11 21:30:00,19.52,69.53,Windy
2024-02-11 21:45:00,17.98,49.93,Sunny
2024-02-11 22:00:00,10.96,73.44,Rainy
2024-02-11 22:15:00,14.46,48.48,Windy
2024-02-11 22:30:00,5.9,68.09,Rainy
2024-02-11 22:45:00,16.58,45.08,Humid
2024-02-11 23:00:00,15.47,66.75,Humid
2024-02-11 23:15:00,12.88,54.16,Humid
2024-02-11 23:30:00,15.23,56.73,Sunny
2024-02-11 23:45:00,6.0,49.61,Humid
2024-02-12 00:00:00,14.86,67.75,Rainy
2024-02-12 00:15:00,5.23,61.2,Sunny
2024-02-12 00:30:00,8.71,45.21,Rainy
2024-02-12 00:45:00,17.13,43.99,Cloudy
2024-02-12 01:00:00,9.02,54.34,Humid
2024-02-12 01:15:00,7.22,85.26,Sunny
2024-02-12 01:30:00,14.54,53.95,Windy
2024-02-12 01:45:00,18.68,55.02,Windy
2024-02-12 02:00:00,16.85,40.65,Windy
2024-02-12 02:15:00,7.72,65.97,Humid
2024-02-12 02:30:00,13.32,50.38,Cloudy
2024-02-12 02:45:00,13.73,49.3,Rainy
2024-02-12 03:00:00,13.85,68.02,Rainy
2024-02-12 03:15:00,12.41,59.76,Rainy
2024-02-12 03:30:00,15.78,50.51,Rainy
2024-02-12 03:45:00,10.53,52.25,Rainy
2024-02-12 04:00:00,12.08,72.07,Humid
2024-02-12 04:15:00,10.66,50.27,Windy
2024-02-12 04:30:00,7.77,76.27,Humid
2024-02-12 04:45:00,7.12,61.02,Sunny
2024-02-12 05:00:00,14.68,72.88,Cloudy
2024-02-12 05:15:00,17.69,42.61,Windy
2024-02-12 05:30:00,7.31,42.64,Rainy
2024-02-12 05:45:00,12.03,79.72,Rainy
2024-02-12 06:00:00,14.81,51.4,Rainy
2024-02-12 06:15:00,14.48,50.27,Cloudy
2024-02-12 06:30:00,12.07,54.41,Cloudy
2024-02-12 06:45:00,19.14,79.35,Windy
2024-02-12 07:00:00,8.93,80.67,Windy
2024-02-12 07:15:00,9.74,73.27,Cloudy
2024-02-12 07:30:00,9.09,80.5,Rainy
2024-02-12 07:45:00,6.3,63.56,Sunny
2024-02-12 08:00:00,10.32,61.05,Sunny
2024-02-12 08:15:00,6.44,47.66,Rainy
2024-02-12 08:30:00,7.26,79.44,Sunny
2024-02-12 08:45:00,7.09,76.43,Rainy
2024-02-12 09:00:00,12.63,72.91,Windy
2024-02-12 09:15:00,5.31,54.24,Rainy
2024-02-12 09:30:00,13.54,47.06,Rainy
2024-02-12 09:45:00,10.27,64.35,Windy
2024-02-12 10:00:00,14.31,87.5,Rainy
2024-02-12 10:15:00,16.9,53.27,Cloudy
2024-02-12 10:30:00,12.36,55.39,Cloudy
2024-02-12 10:45:00,13.23,87.69,Cloudy
2024-02-12 11:00:00,17.38,53.82,Humid
2024-02-12 11:15:00,12.67,89.01,Windy
2024-02-12 11:30:00,6.54,71.19,Rainy
2024-02-12 11:45:00,18.24,85.94,Cloudy
2024-02-12 12:00:00,14.78,75.12,Cloudy
2024-02-12 12:15:00,11.54,85.14,Rainy
2024-02-12 12:30:00,18.01,57.97,Windy
2024-02-12 12:45:00,7.44,69.51,Windy
2024-02-12 13:00:00,6.78,57.73,Sunny
2024-02-12 13:15:00,5.08,58.24,Windy
2024-02-12 13:30:00,14.87,73.35,Humid
2024-02-12 13:45:00,7.07,66.78,Sunny
2024-02-12 14:00:00,18.1,61.3,Humid
2024-02-12 14:15:00,13.11,59.28,Windy
2024-02-12 14:30:00,16.47,59.06,Cloudy
2024-02-12 14:45:00,6.91,74.17,Rainy
2024-02-12 15:00:00,17.75,50.04,Sunny
2024-02-12 15:15:00,7.99,52.05,Cloudy
2024-02-12 15:30:00,10.76,54.8,Cloudy
2024-02-12 15:45:00,9.58,80.24,Humid
2024-02-12 16:00:00,14.36,86.43,Cloudy
2024-02-12 16:15:00,14.5,80.91,Cloudy
2024-02-12 16:30:00,9.73,68.33,Windy
2024-02-12 16:45:00,14.94,80.46,Humid
2024-02-12 17:00:00,12.33,78.38,Windy
2024-02-12 17:15:00,13.65,67.88,Rainy
2024-02-12 17:30:00,5.33,50.02,Cloudy
2024-02-12 17:45:00,11.66,44.37,Humid
2024-02-12 18:00:00,12.19,58.86,Rainy
2024-02-12 18:15:00,14.84,78.88,Rainy
2024-02-12 18:30:00,9.49,61.35,Humid
2024-02-12 18:45:00,6.39,54.25,Sunny
2024-02-12 19:00:00,11.2,56.81,Cloudy
2024-02-12 19:15:00,13.63,64.4,Sunny
2024-02-12 19:30:00,16.91,48.2,Rainy
2024-02-12 19:45:00,7.73,51.47,Windy
2024-02-12 20:00:00,13.87,59.92,Humid
2024-02-12 20:15:00,18.03,52.6,Windy
2024-02-12 20:30:00,18.19,86.54,Rainy
2024-02-12 20:45:00,10.85,53.63,Sunny
2024-02-12 21:00:00,13.02,82.14,Rainy
2024-02-12 21:15:00,18.62,50.76,Humid
2024-02-12 21:30:00,8.5,62.69,Sunny
2024-02-12 21:45:00,7.87,84.14,Sunny
2024-02-12 22:00:00,19.58,41.14,Rainy
2024-02-12 22:15:00,19.62,78.9,Cloudy
2024-02-12 22:30:00,9.86,47.09,Windy
2024-02-12 22:45:00,12.0,73.63,Humid
2024-02-12 23:00:00,16.41,51.33,Humid
2024-02-12 23:15:00,5.51,54.48,Sunny
2024-02-12 23:30:00,10.97,43.5,Windy
2024-02-12 23:45:00,7.56,47.29,Cloudy
2024-02-13 00:00:00,15.63,73.02,Humid
2024-02-13 00:15:00,7.97,69.96,Cloudy
2024-02-13 00:30:00,14.85,41.38,Humid
2024-02-13 00:45:00,13.81,46.05,Windy
2024-02-13 01:00:00,13.62,50.23,Rainy
2024-02-13 01:15:00,7.4,42.37,Humid
2024-02-13 01:30:00,7.82,71.17,Humid
2024-02-13 01:45:00,14.66,53.27,Rainy
2024-02-13 02:00:00,19.24,57.09,Humid
2024-02-13 02:15:00,12.21,72.62,Rainy
2024-02-13 02:30:00,19.68,44.84,Rainy
2024-02-13 02:45:00,6.16,76.72,Rainy
2024-02-13 03:00:00,17.57,42.49,Windy
2024-02-13 03:15:00,19.74,51.61,Cloudy
2024-02-13 03:30:00,14.96,45.53,Windy
2024-02-13 03:45:00,18.18,63.2,Windy
2024-02-13 04:00:00,13.35,47.22,Humid
2024-02-13 04:15:00,14.43,47.31,Windy
2024-02-13 04:30:00,15.48,86.52,Humid
2024-02-13 04:45:00,19.44,58.03,Cloudy
2024-02-13 05:00:00,10.87,75.9,Rainy
2024-02-13 05:15:00,8.39,48.66,Sunny
2024-02-13 05:30:00,11.9,57.27,Cloudy
2024-02-13 05:45:00,6.81,48.34,Sunny
2024-02-13 06:00:00,13.43,81.02,Rainy
2024-02-13 06:15:00,5.31,59.53,Humid
2024-02-13 06:30:00,10.39,43.76,Sunny
2024-02-13 06:45:00,6.83,45.03,Rainy
2024-02-13 07:00:00,19.06,82.19,Cloudy
2024-02-13 07:15:00,7.5,50.44,Sunny
2024-02-13 07:30:00,14.88,44.84,Humid
2024-02-13 07:45:00,18.63,75.54,Rainy
2024-02-13 08:00:00,17.63,72.44,Cloudy
2024-02-13 08:15:00,9.87,62.45,Sunny
2024-02-13 08:30:00,7.77,66.65,Humid
2024-02-13 08:45:00,11.49,40.89,Sunny
2024-02-13 09:00:00,10.15,75.93,Humid
2024-02-13 09:15:00,9.56,65.92,Windy
2024-02-13 09:30:00,18.52,48.25,Humid
2024-02-13 09:45:00,10.01,86.62,Sunny
2024-02-13 10:00:00,14.09,61.45,Humid
2024-02-13 10:15:00,8.41,50.7,Humid
2024-02-13 10:30:00,17.59,41.3,Rainy
2024-02-13 10:45:00,11.03,66.88,Humid
2024-02-13 11:00:00,14.43,72.38,Cloudy
2024-02-13 11:15:00,5.06,69.56,Rainy
2024-02-13 11:30:00,12.65,75.8,Windy
