timestamp,room_id,temperature,humidity,weather_condition
2024-02-04 02:15:00,room_2,11.1,52.4,Cloudy
2024-02-04 02:30:00,room_1,9.87,40.5,Sunny
2024-02-04 02:45:00,room_0,7.48,86.2,Humid
2024-02-04 03:00:00,room_4,8.05,45.86,Rainy
2024-02-04 03:15:00,room_4,15.0,43.38,Sunny
2024-02-04 03:30:00,room_0,6.27,77.08,Sunny
2024-02-04 03:45:00,room_0,14.7,80.61,Windy
2024-02-04 04:00:00,room_2,15.5,44.66,Rainy
2024-02-04 04:15:00,room_3,13.53,44.82,Humid
2024-02-04 04:30:00,room_2,18.29,49.44,Humid
2024-02-04 04:45:00,room_0,7.79,43.39,Rainy
2024-02-04 05:00:00,room_2,17.05,66.95,Rainy
2024-02-04 05:15:00,room_3,16.24,65.45,Sunny
2024-02-04 05:30:00,room_3,5.65,49.02,Humid
2024-02-04 05:45:00,room_2,11.73,76.61,Windy
2024-02-04 06:00:00,room_2,7.45,53.73,Rainy
2024-02-04 06:15:00,room_3,5.91,48.61,Humid
2024-02-04 06:30:00,room_0,14.44,81.19,Rainy
2024-02-04 06:45:00,room_3,11.09,70.33,Cloudy
2024-02-04 07:00:00,room_0,12.26,74.95,Humid
2024-02-04 07:15:00,room_3,7.24,79.18,Cloudy
2024-02-04 07:30:00,room_0,15.8,66.16,Windy
2024-02-04 07:45:00,room_0,12.63,60.51,Cloudy
2024-02-04 08:00:00,room_1,17.42,55.13,Rainy
2024-02-04 08:15:00,room_2,8.46,61.97,Rainy
2024-02-04 08:30:00,room_0,13.23,68.48,Sunny
2024-02-04 08:45:00,room_1,19.32,75.96,Rainy
2024-02-04 09:00:00,room_3,15.51,69.76,Sunny
2024-02-04 09:15:00,room_1,13.36,53.93,Cloudy
2024-02-04 09:30:00,room_3,12.76,60.99,Cloudy
2024-02-04 09:45:00,room_3,13.28,85.38,Rainy
2024-02-04 10:00:00,room_4,18.45,45.44,Rainy
2024-02-04 10:15:00,room_3,13.99,53.2,Windy
2024-02-04 10:30:00,room_2,6.23,51.72,Windy
2024-02-04 10:45:00,room_4,7.5,84.7,Sunny
2024-02-04 11:00:00,room_3,5.32,66.99,Cloudy
2024-02-04 11:15:00,room_1,15.25,47.33,Sunny
2024-02-04 11:30:00,room_0,15.23,48.61,Windy
2024-02-04 11:45:00,room_4,5.13,71.89,Humid
2024-02-04 12:00:00,room_1,14.39,61.1,Rainy
2024-02-04 12:15:00,room_1,5.07,47.37,Cloudy
2024-02-04 12:30:00,room_1,6.81,65.7,Sunny
2024-02-04 12:45:00,room_3,14.35,50.24,Rainy
2024-02-04 13:00:00,room_4,17.29,78.68,Cloudy
2024-02-04 13:15:00,room_1,8.41,64.74,Cloudy
2024-02-04 13:30:00,room_2,8.89,53.4,Windy
2024-02-04 13:45:00,room_0,12.74,67.81,Sunny
2024-02-04 14:00:00,room_2,16.36,69.21,Humid
2024-02-04 14:15:00,room_2,13.13,73.47,Cloudy
2024-02-04 14:30:00,room_1,15.29,49.58,Cloudy
2024-02-04 14:45:00,room_4,19.09,55.05,Windy
2024-02-04 15:00:00,room_0,14.03,68.35,Sunny
2024-02-04 15:15:00,room_0,12.62,44.69,Humid
2024-02-04 15:30:00,room_3,7.95,86.83,Sunny
2024-02-04 15:45:00,room_1,14.65,62.3,Rainy
2024-02-04 16:00:00,room_1,6.21,53.0,Rainy
2024-02-04 16:15:00,room_2,8.86,46.56,Windy
2024-02-04 16:30:00,room_0,15.72,83.66,Humid
2024-02-04 16:45:00,room_4,18.78,71.85,Windy
2024-02-04 17:00:00,room_2,16.58,48.26,Cloudy
2024-02-04 17:15:00,room_2,14.2,83.01,Cloudy
2024-02-04 17:30:00,room_0,8.28,52.65,Rainy
2024-02-04 17:45:00,room_0,12.87,79.16,Windy
2024-02-04 18:00:00,room_2,17.7,47.25,Sunny
2024-02-04 18:15:00,room_0,11.0,40.22,Humid
2024-02-04 18:30:00,room_1,5.03,87.55,Windy
2024-02-04 18:45:00,room_1,19.32,77.33,Windy
2024-02-04 19:00:00,room_3,16.41,87.71,Rainy
2024-02-04 19:15:00,room_4,12.78,85.24,Sunny
2024-02-04 19:30:00,room_2,12.02,51.72,Cloudy
2024-02-04 19:45:00,room_2,19.94,65.08,Windy
2024-02-04 20:00:00,room_4,19.5,49.22,Humid
2024-02-04 20:15:00,room_4,18.72,54.55,Sunny
2024-02-04 20:30:00,room_2,11.55,76.57,Windy
2024-02-04 20:45:00,room_3,16.43,87.6,Cloudy
2024-02-04 21:00:00,room_3,19.09,84.31,Sunny
2024-02-04 21:15:00,room_1,16.15,85.07,Windy
2024-02-04 21:30:00,room_4,14.48,47.74,Humid
2024-02-04 21:45:00,room_0,18.19,79.88,Rainy
2024-02-04 22:00:00,room_1,7.4,72.85,Windy
2024-02-04 22:15:00,room_2,11.4,83.5,Cloudy
2024-02-04 22:30:00,room_3,7.27,43.94,Sunny
2024-02-04 22:45:00,room_0,6.69,56.06,Rainy
2024-02-04 23:00:00,room_2,15.4,62.73,Rainy
2024-02-04 23:15:00,room_3,8.72,45.59,Windy
2024-02-04 23:30:00,room_3,15.73,83.32,Rainy
2024-02-04 23:45:00,room_4,16.84,79.51,Humid
2024-02-05 00:00:00,room_0,16.78,64.55,Sunny
2024-02-05 00:15:00,room_3,12.32,64.58,Humid
2024-02-05 00:30:00,room_0,8.53,80.5,Rainy
2024-02-05 00:45:00,room_4,17.73,50.96,Sunny
2024-02-05 01:00:00,room_0,13.4,51.22,Sunny
2024-02-05 01:15:00,room_4,12.2,88.68,Rainy
2024-02-05 01:30:00,room_2,16.85,40.91,Cloudy
2024-02-05 01:45:00,room_4,14.38,42.74,Cloudy
2024-02-05 02:00:00,room_4,19.15,86.8,Cloudy
2024-02-05 02:15:00,room_2,9.04,45.27,Cloudy
2024-02-05 02:30:00,room_3,16.03,45.47,Humid
2024-02-05 02:45:00,room_2,16.94,41.44,Rainy
2024-02-05 03:00:00,room_4,18.49,71.35,Humid
2024-02-05 03:15:00,room_0,16.57,67.06,Rainy
2024-02-05 03:30:00,room_4,17.72,68.3,Cloudy
2024-02-05 03:45:00,room_1,15.41,72.11,Cloudy
2024-02-05 04:00:00,room_3,12.88,71.1,Cloudy
2024-02-05 04:15:00,room_4,8.53,80.07,Humid
2024-02-05 04:30:00,room_4,10.94,83.71,Sunny
2024-02-05 04:45:00,room_0,11.29,41.56,Windy
2024-02-05 05:00:00,room_3,13.43,85.53,Sunny
2024-02-05 05:15:00,room_1,13.14,82.58,Humid
2024-02-05 05:30:00,room_0,18.7,77.73,Humid
2024-02-05 05:45:00,room_3,12.2,63.38,Windy
2024-02-05 06:00:00,room_4,19.23,77.49,Rainy
2024-02-05 06:15:00,room_2,17.38,69.33,Sunny
2024-02-05 06:30:00,room_4,10.27,42.11,Rainy
2024-02-05 06:45:00,room_2,15.03,62.02,Cloudy
2024-02-05 07:00:00,room_2,10.01,62.97,Sunny
2024-02-05 07:15:00,room_0,19.88,77.34,Humid
2024-02-05 07:30:00,room_3,7.03,65.16,Cloudy
2024-02-05 07:45:00,room_1,5.25,48.07,Windy
2024-02-05 08:00:00,room_1,12.27,85.32,Rainy
2024-02-05 08:15:00,room_1,6.72,57.19,Cloudy
2024-02-05 08:30:00,room_3,16.68,76.48,Cloudy
2024-02-05 08:45:00,room_1,6.04,46.03,Rainy
2024-02-05 09:00:00,room_1,9.31,76.41,Windy
2024-02-05 09:15:00,room_1,13.13,60.9,Windy
2024-02-05 09:30:00,room_2,16.92,61.96,Windy
2024-02-05 09:45:00,room_3,11.99,72.67,Humid
2024-02-05 10:00:00,room_2,11.11,57.63,Rainy
2024-02-05 10:15:00,room_3,18.78,56.57,Windy
2024-02-05 10:30:00,room_2,18.45,77.59,Humid
2024-02-05 10:45:00,room_3,16.89,51.61,Humid
2024-02-05 11:00:00,room_3,16.72,69.77,Windy
2024-02-05 11:15:00,room_0,11.41,54.51,Windy
2024-02-05 11:30:00,room_1,14.21,68.25,Windy
2024-02-05 11:45:00,room_3,16.28,59.48,Sunny
2024-02-05 12:00:00,room_2,8.62,81.35,Sunny
2024-02-05 12:15:00,room_4,18.65,44.27,Sunny
2024-02-05 12:30:00,room_0,5.48,82.48,Windy
2024-02-05 12:45:00,room_4,8.55,83.86,Humid
2024-02-05 13:00:00,room_1,15.99,50.17,Rainy
2024-02-05 13:15:00,room_0,13.8,64.23,Sunny
2024-02-05 13:30:00,room_1,18.67,49.3,Sunny
2024-02-05 13:45:00,room_4,6.33,49.94,Humid
2024-02-05 14:00:00,room_1,7.41,88.64,Rainy
2024-02-05 14:15:00,room_2,18.1,53.25,Rainy
2024-02-05 14:30:00,room_2,16.53,85.61,Cloudy
2024-02-05 14:45:00,room_3,12.78,64.71,Humid
2024-02-05 15:00:00,room_1,9.35,79.85,Windy
2024-02-05 15:15:00,room_0,11.83,41.19,Windy
2024-02-05 15:30:00,room_4,10.81,68.42,Humid
2024-02-05 15:45:00,room_2,6.89,40.29,Windy
2024-02-05 16:00:00,room_0,8.28,61.45,Humid
2024-02-05 16:15:00,room_1,7.87,58.79,Humid
2024-02-05 16:30:00,room_1,9.76,76.03,Cloudy
2024-02-05 16:45:00,room_0,13.17,65.89,Windy
2024-02-05 17:00:00,room_4,5.44,43.5,Humid
2024-02-05 17:15:00,room_0,7.64,44.12,Cloudy
2024-02-05 17:30:00,room_3,8.26,79.9,Humid
2024-02-05 17:45:00,room_0,10.48,63.91,Sunny
2024-02-05 18:00:00,room_1,19.4,59.44,Cloudy
2024-02-05 18:15:00,room_2,16.34,76.81,Humid
2024-02-05 18:30:00,room_1,7.88,60.96,Humid
2024-02-05 18:45:00,room_2,9.36,64.36,Cloudy
2024-02-05 19:00:00,room_4,7.75,85.64,Rainy
2024-02-05 19:15:00,room_0,15.86,44.97,Cloudy
2024-02-05 19:30:00,room_2,18.29,46.63,Sunny
2024-02-05 19:45:00,room_2,8.68,42.33,Sunny
2024-02-05 20:00:00,room_4,7.35,78.1,Sunny
2024-02-05 20:15:00,room_1,9.37,85.71,Windy
2024-02-05 20:30:00,room_3,11.47,79.93,Windy
2024-02-05 20:45:00,room_4,8.09,49.64,Sunny
2024-02-05 21:00:00,room_3,7.54,77.29,Sunny
2024-02-05 21:15:00,room_4,14.14,83.78,Windy
2024-02-05 21:30:00,room_2,6.21,64.34,Humid
2024-02-05 21:45:00,room_2,12.96,55.15,Sunny
2024-02-05 22:00:00,room_4,16.04,64.73,Humid
2024-02-05 22:15:00,room_0,13.35,80.66,Sunny
2024-02-05 22:30:00,room_4,7.3,65.44,Rainy
2024-02-05 22:45:00,room_4,16.24,57.51,Humid
2024-02-05 23:00:00,room_2,6.37,68.5,Sunny
2024-02-05 23:15:00,room_2,19.04,66.98,Rainy
2024-02-05 23:30:00,room_4,17.71,74.7,Sunny
2024-02-05 23:45:00,room_0,5.71,63.09,Cloudy
2024-02-06 00:00:00,room_4,11.79,80.7,Humid
2024-02-06 00:15:00,room_4,12.11,46.96,Rainy
2024-02-06 00:30:00,room_3,16.78,72.93,Rainy
2024-02-06 00:45:00,room_0,6.93,48.74,Humid
2024-02-06 01:00:00,room_1,18.42,80.59,Cloudy
2024-02-06 01:15:00,room_1,19.38,48.44,Rainy
2024-02-06 01:30:00,room_2,15.16,68.5,Rainy
2024-02-06 01:45:00,room_2,14.38,52.36,Sunny
2024-02-06 02:00:00,room_3,13.65,67.29,Rainy
2024-02-06 02:15:00,room_2,16.72,63.47,Windy
2024-02-06 02:30:00,room_1,8.57,58.76,Windy
2024-02-06 02:45:00,room_4,7.87,40.55,Windy
2024-02-06 03:00:00,room_2,18.41,60.36,Humid
2024-02-06 03:15:00,room_0,11.01,49.05,Windy
2024-02-06 03:30:00,room_4,18.83,40.65,Humid
2024-02-06 03:45:00,room_0,11.88,63.34,Cloudy
2024-02-06 04:00:00,room_1,14.26,76.2,Windy
2024-02-06 04:15:00,room_3,9.11,40.75,Windy
2024-02-06 04:30:00,room_0,9.29,73.39,Rainy
2024-02-06 04:45:00,room_2,8.76,73.94,Cloudy
2024-02-06 05:00:00,room_4,6.2,87.2,Rainy
2024-02-06 05:15:00,room_3,9.99,73.26,Rainy
2024-02-06 05:30:00,room_4,9.21,55.04,Rainy
2024-02-06 05:45:00,room_4,7.69,46.34,Cloudy
2024-02-06 06:00:00,room_2,15.7,41.7,Cloudy
2024-02-06 06:15:00,room_1,17.56,51.71,Rainy
2024-02-06 06:30:00,room_0,6.23,64.38,Rainy
2024-02-06 06:45:00,room_4,14.52,49.47,Humid
2024-02-06 07:00:00,room_1,18.88,76.76,Rainy
2024-02-06 07:15:00,room_4,8.8,88.18,Windy
2024-02-06 07:30:00,room_0,14.92,79.7,Rainy
2024-02-06 07:45:00,room_1,10.06,74.9,Windy
2024-02-06 08:00:00,room_2,14.09,44.02,Cloudy
2024-02-06 08:15:00,room_3,18.94,43.27,Sunny
2024-02-06 08:30:00,room_4,15.1,53.14,Windy
2024-02-06 08:45:00,room_1,18.86,43.82,Rainy
2024-02-06 09:00:00,room_3,15.23,88.67,Sunny
2024-02-06 09:15:00,room_1,11.33,42.51,Humid
2024-02-06 09:30:00,room_4,14.08,58.01,Rainy
2024-02-06 09:45:00,room_4,17.22,49.73,Windy
2024-02-06 10:00:00,room_4,14.02,63.84,Humid
2024-02-06 10:15:00,room_4,17.59,61.29,Windy
2024-02-06 10:30:00,room_4,14.52,71.19,Rainy
2024-02-06 10:45:00,room_0,6.57,67.46,Humid
2024-02-06 11:00:00,room_4,11.68,72.2,Windy
2024-02-06 11:15:00,room_1,16.87,44.17,Windy
2024-02-06 11:30:00,room_4,16.47,54.67,Windy
2024-02-06 11:45:00,room_2,18.43,86.18,Windy
2024-02-06 12:00:00,room_0,10.95,66.05,Rainy
2024-02-06 12:15:00,room_2,13.28,65.38,Cloudy
2024-02-06 12:30:00,room_2,13.1,58.66,Windy
2024-02-06 12:45:00,room_2,16.29,75.95,Cloudy
2024-02-06 13:00:00,room_3,15.59,55.41,Sunny
2024-02-06 13:15:00,room_2,11.39,47.52,Windy
2024-02-06 13:30:00,room_0,18.7,86.52,Rainy
2024-02-06 13:45:00,room_3,7.43,60.05,Humid
2024-02-06 14:00:00,room_4,13.07,66.99,Rainy
2024-02-06 14:15:00,room_1,11.76,80.39,Cloudy
2024-02-06 14:30:00,room_0,5.68,56.29,Windy
2024-02-06 14:45:00,room_1,17.25,61.12,Rainy
2024-02-06 15:00:00,room_3,5.59,88.77,Windy
2024-02-06 15:15:00,room_2,13.46,50.05,Cloudy
2024-02-06 15:30:00,room_1,12.27,56.45,Humid
2024-02-06 15:45:00,room_1,12.73,50.08,Cloudy
2024-02-06 16:00:00,room_1,14.81,53.17,Cloudy
2024-02-06 16:15:00,room_1,10.36,54.28,Rainy
2024-02-06 16:30:00,room_4,15.29,65.08,Cloudy
2024-02-06 16:45:00,room_0,19.11,80.34,Windy
2024-02-06 17:00:00,room_3,9.83,52.93,Humid
2024-02-06 17:15:00,room_3,18.74,78.44,Sunny
2024-02-06 17:30:00,room_4,5.32,47.58,Humid
2024-02-06 17:45:00,room_0,5.0,40.98,Cloudy
2024-02-06 18:00:00,room_3,10.99,82.45,Windy
2024-02-06 18:15:00,room_4,5.2,75.88,Windy
2024-02-06 18:30:00,room_2,9.63,71.25,Humid
2024-02-06 18:45:00,room_0,10.87,88.69,Windy
2024-02-06 19:00:00,room_3,16.67,57.28,Cloudy
2024-02-06 19:15:00,room_4,16.45,86.69,Cloudy
2024-02-06 19:30:00,room_2,5.94,44.25,Cloudy
2024-02-06 19:45:00,room_4,6.75,87.83,Rainy
2024-02-06 20:00:00,room_1,11.85,89.34,Cloudy
2024-02-06 20:15:00,room_3,6.1,69.62,Windy
2024-02-06 20:30:00,room_3,18.62,58.8,Rainy
2024-02-06 20:45:00,room_1,14.09,79.33,Cloudy
2024-02-06 21:00:00,room_4,5.37,81.01,Sunny
2024-02-06 21:15:00,room_3,18.24,42.22,Windy
2024-02-06 21:30:00,room_3,16.32,85.33,Rainy
2024-02-06 21:45:00,room_3,5.3,51.05,Humid
2024-02-06 22:00:00,room_3,8.98,45.85,Rainy
2024-02-06 22:15:00,room_0,11.84,77.95,Cloudy
2024-02-06 22:30:00,room_0,18.93,88.02,Cloudy
2024-02-06 22:45:00,room_0,17.85,82.69,Cloudy
2024-02-06 23:00:00,room_2,13.98,58.87,Sunny
2024-02-06 23:15:00,room_3,9.3,71.92,Cloudy
2024-02-06 23:30:00,room_3,10.23,54.91,Windy
2024-02-06 23:45:00,room_2,13.42,76.84,Windy
2024-02-07 00:00:00,room_4,15.28,67.99,Cloudy
2024-02-07 00:15:00,room_4,15.77,73.7,Cloudy
2024-02-07 00:30:00,room_1,11.68,59.66,Cloudy
2024-02-07 00:45:00,room_4,9.35,71.22,Windy
2024-02-07 01:00:00,room_1,18.31,58.32,Rainy
2024-02-07 01:15:00,room_0,6.02,43.32,Humid
2024-02-07 01:30:00,room_4,17.14,53.13,Humid
2024-02-07 01:45:00,room_4,10.22,56.08,Rainy
2024-02-07 02:00:00,room_4,10.48,87.19,Sunny
2024-02-07 02:15:00,room_4,10.81,53.58,Windy
2024-02-07 02:30:00,room_0,10.05,88.15,Rainy
2024-02-07 02:45:00,room_2,10.41,73.13,Humid
2024-02-07 03:00:00,room_0,8.9,47.39,Sunny
2024-02-07 03:15:00,room_0,7.05,71.99,Cloudy
2024-02-07 03:30:00,room_4,13.18,63.82,Windy
2024-02-07 03:45:00,room_0,8.7,77.29,Windy
2024-02-07 04:00:00,room_0,17.71,87.12,Sunny
2024-02-07 04:15:00,room_1,19.34,44.97,Sunny
2024-02-07 04:30:00,room_0,9.29,67.07,Humid
2024-02-07 04:45:00,room_3,10.31,44.04,Sunny
2024-02-07 05:00:00,room_4,9.27,61.58,Rainy
2024-02-07 05:15:00,room_1,10.21,87.08,Windy
2024-02-07 05:30:00,room_4,10.76,47.11,Cloudy
2024-02-07 05:45:00,room_4,5.83,77.32,Rainy
2024-02-07 06:00:00,room_2,9.25,44.73,Sunny
2024-02-07 06:15:00,room_0,10.21,83.11,Windy
2024-02-07 06:30:00,room_1,14.01,47.18,Cloudy
2024-02-07 06:45:00,room_3,16.31,81.77,Windy
2024-02-07 07:00:00,room_0,17.5,52.56,Humid
2024-02-07 07:15:00,room_3,7.13,52.02,Humid
2024-02-07 07:30:00,room_1,19.2,71.64,Humid
2024-02-07 07:45:00,room_2,6.24,83.83,Cloudy
2024-02-07 08:00:00,room_0,9.56,64.16,Sunny
2024-02-07 08:15:00,room_2,12.82,74.88,Windy
2024-02-07 08:30:00,room_3,6.95,83.76,Cloudy
2024-02-07 08:45:00,room_2,10.14,67.31,Windy
2024-02-07 09:00:00,room_2,8.24,51.71,Windy
2024-02-07 09:15:00,room_1,17.99,56.87,Windy
2024-02-07 09:30:00,room_1,9.56,50.55,Cloudy
2024-02-07 09:45:00,room_1,18.43,51.59,Sunny
2024-02-07 10:00:00,room_0,8.9,87.44,Rainy
2024-02-07 10:15:00,room_3,12.24,86.37,Sunny
2024-02-07 10:30:00,room_1,12.95,79.7,Rainy
2024-02-07 10:45:00,room_2,18.49,44.25,Rainy
2024-02-07 11:00:00,room_1,5.93,69.24,Sunny
2024-02-07 11:15:00,room_0,17.21,46.05,Sunny
2024-02-07 11:30:00,room_2,16.33,50.82,Sunny
2024-02-07 11:45:00,room_2,16.45,69.2,Sunny
2024-02-07 12:00:00,room_4,13.81,80.14,Rainy
2024-02-07 12:15:00,room_0,14.95,81.94,Sunny
2024-02-07 12:30:00,room_0,15.94,86.15,Windy
2024-02-07 12:45:00,room_4,9.38,66.34,Rainy
2024-02-07 13:00:00,room_2,12.82,55.16,Cloudy
2024-02-07 13:15:00,room_2,7.78,63.22,Windy
2024-02-07 13:30:00,room_4,10.28,56.78,Windy
2024-02-07 13:45:00,room_2,9.68,47.08,Cloudy
2024-02-07 14:00:00,room_3,12.41,41.15,Humid
2024-02-07 14:15:00,room_1,7.2,57.98,Windy
2024-02-07 14:30:00,room_3,9.68,53.97,Cloudy
2024-02-07 14:45:00,room_1,6.35,59.27,Humid
2024-02-07 15:00:00,room_2,7.62,65.46,Sunny
2024-02-07 15:15:00,room_2,14.14,62.5,Rainy
2024-02-07 15:30:00,room_1,16.2,76.56,Cloudy
2024-02-07 15:45:00,room_2,11.85,64.94,Humid
2024-02-07 16:00:00,room_1,6.8,52.67,Rainy
2024-02-07 16:15:00,room_4,8.68,59.16,Cloudy
2024-02-07 16:30:00,room_3,7.2,51.45,Sunny
2024-02-07 16:45:00,room_3,10.07,57.56,Cloudy
2024-02-07 17:00:00,room_3,8.0,54.88,Windy
2024-02-07 17:15:00,room_3,14.75,50.88,Windy
2024-02-07 17:30:00,room_2,19.65,57.8,Cloudy
2024-02-07 17:45:00,room_3,18.24,61.56,Rainy
2024-02-07 18:00:00,room_2,18.86,71.47,Windy
2024-02-07 18:15:00,room_4,13.8,43.39,Humid
2024-02-07 18:30:00,room_4,12.34,71.77,Cloudy
2024-02-07 18:45:00,room_3,16.3,86.34,Humid
2024-02-07 19:00:00,room_0,18.8,73.47,Rainy
2024-02-07 19:15:00,room_1,19.17,66.2,Cloudy
2024-02-07 19:30:00,room_3,12.98,60.49,Humid
2024-02-07 19:45:00,room_0,11.9,41.18,Windy
2024-02-07 20:00:00,room_0,6.49,75.83,Rainy
2024-02-07 20:15:00,room_2,17.05,42.17,Rainy
2024-02-07 20:30:00,room_4,14.38,46.13,Humid
2024-02-07 20:45:00,room_3,16.93,70.29,Windy
2024-02-07 21:00:00,room_0,6.3,67.74,Humid
2024-02-07 21:15:00,room_0,5.96,43.6,Humid
2024-02-07 21:30:00,room_3,17.51,69.63,Sunny
2024-02-07 21:45:00,room_0,15.94,84.11,Humid
2024-02-07 22:00:00,room_1,14.63,57.81,Windy
2024-02-07 22:15:00,room_1,14.72,53.04,Sunny
2024-02-07 22:30:00,room_3,5.73,71.95,Sunny
2024-02-07 22:45:00,room_0,11.06,78.41,Windy
2024-02-07 23:00:00,room_3,14.15,57.16,Cloudy
2024-02-07 23:15:00,room_2,16.46,82.72,Humid
2024-02-07 23:30:00,room_1,16.02,78.77,Humid
2024-02-07 23:45:00,room_2,15.65,44.18,Sunny
2024-02-08 00:00:00,room_1,14.99,48.66,Sunny
2024-02-08 00:15:00,room_0,19.11,74.86,Cloudy
2024-02-08 00:30:00,room_1,10.1,62.58,Humid
2024-02-08 00:45:00,room_1,6.81,49.05,Sunny
2024-02-08 01:00:00,room_1,17.91,65.44,Humid
2024-02-08 01:15:00,room_0,9.87,75.64,Cloudy
2024-02-08 01:30:00,room_0,11.64,78.76,Sunny
2024-02-08 01:45:00,room_0,14.69,53.99,Windy
2024-02-08 02:00:00,room_1,16.56,43.33,Sunny
2024-02-08 02:15:00,room_4,15.38,78.1,Windy
2024-02-08 02:30:00,room_0,14.78,68.32,Windy
2024-02-08 02:45:00,room_4,19.09,50.46,Sunny
2024-02-08 03:00:00,room_2,9.51,54.76,Humid
2024-02-08 03:15:00,room_1,6.64,45.33,Sunny
2024-02-08 03:30:00,room_1,10.39,85.1,Sunny
2024-02-08 03:45:00,room_4,13.7,49.65,Sunny
2024-02-08 04:00:00,room_1,10.37,82.33,Sunny
2024-02-08 04:15:00,room_2,9.17,40.32,Windy
2024-02-08 04:30:00,room_2,16.27,64.14,Humid
2024-02-08 04:45:00,room_3,15.38,71.5,Rainy
2024-02-08 05:00:00,room_1,11.14,74.5,Cloudy
2024-02-08 05:15:00,room_0,9.43,56.65,Cloudy
2024-02-08 05:30:00,room_4,9.22,72.5,Windy
2024-02-08 05:45:00,room_1,16.72,80.92,Windy
2024-02-08 06:00:00,room_4,17.75,76.47,Rainy
2024-02-08 06:15:00,room_4,9.16,66.78,Sunny
2024-02-08 06:30:00,room_1,6.98,62.17,Windy
2024-02-08 06:45:00,room_3,15.29,46.48,Humid
2024-02-08 07:00:00,room_0,11.35,61.69,Windy
2024-02-08 07:15:00,room_1,10.04,62.44,Cloudy
2024-02-08 07:30:00,room_2,8.82,53.55,Sunny
2024-02-08 07:45:00,room_4,5.57,62.0,Rainy
2024-02-08 08:00:00,room_1,5.98,81.72,Humid
2024-02-08 08:15:00,room_1,5.22,50.43,Rainy
2024-02-08 08:30:00,room_2,8.0,76.31,Sunny
2024-02-08 08:45:00,room_0,15.24,65.94,Cloudy
2024-02-08 09:00:00,room_2,11.67,76.35,Rainy
2024-02-08 09:15:00,room_2,7.78,51.45,Cloudy
2024-02-08 09:30:00,room_2,8.16,52.9,Windy
2024-02-08 09:45:00,room_1,19.66,89.29,Windy
2024-02-08 10:00:00,room_4,14.28,65.48,Cloudy
2024-02-08 10:15:00,room_1,7.42,56.62,Cloudy
2024-02-08 10:30:00,room_2,5.39,87.86,Cloudy
2024-02-08 10:45:00,room_3,19.01,53.08,Windy
2024-02-08 11:00:00,room_4,5.11,51.5,Rainy
2024-02-08 11:15:00,room_3,18.12,50.99,Windy
2024-02-08 11:30:00,room_0,10.09,84.09,Windy
2024-02-08 11:45:00,room_2,7.11,49.12,Sunny
2024-02-08 12:00:00,room_1,19.68,85.38,Sunny
2024-02-08 12:15:00,room_2,5.18,47.52,Rainy
2024-02-08 12:30:00,room_1,19.48,89.99,Cloudy
2024-02-08 12:45:00,room_1,15.17,67.25,Cloudy
2024-02-08 13:00:00,room_4,9.53,85.97,Cloudy
2024-02-08 13:15:00,room_2,17.53,79.69,Cloudy
2024-02-08 13:30:00,room_0,9.71,76.38,Cloudy
2024-02-08 13:45:00,room_4,7.97,58.88,Humid
2024-02-08 14:00:00,room_2,14.6,49.44,Rainy
2024-02-08 14:15:00,room_4,10.63,71.14,Rainy
2024-02-08 14:30:00,room_4,6.06,68.85,Humid
2024-02-08 14:45:00,room_2,17.78,45.71,Cloudy
2024-02-08 15:00:00,room_2,9.41,55.76,Rainy
2024-02-08 15:15:00,room_1,15.44,69.82,Windy
2024-02-08 15:30:00,room_3,7.85,82.67,Humid
2024-02-08 15:45:00,room_2,18.08,47.81,Cloudy
2024-02-08 16:00:00,room_0,12.55,67.18,Windy
2024-02-08 16:15:00,room_0,10.96,60.94,Cloudy
2024-02-08 16:30:00,room_1,17.2,49.24,Humid
2024-02-08 16:45:00,room_0,14.05,44.87,Rainy
2024-02-08 17:00:00,room_0,10.69,48.61,Humid
2024-02-08 17:15:00,room_3,11.84,77.81,Rainy
2024-02-08 17:30:00,room_4,6.71,86.22,Rainy
2024-02-08 17:45:00,room_0,19.15,61.43,Rainy
2024-02-08 18:00:00,room_3,10.95,44.78,Cloudy
2024-02-08 18:15:00,room_3,12.24,72.03,Rainy
2024-02-08 18:30:00,room_4,18.37,62.9,Cloudy
2024-02-08 18:45:00,room_2,6.52,65.68,Rainy
2024-02-08 19:00:00,room_2,11.2,81.08,Cloudy
2024-02-08 19:15:00,room_1,9.53,70.03,Windy
2024-02-08 19:30:00,room_2,6.63,74.62,Cloudy
2024-02-08 19:45:00,room_1,15.57,84.26,Sunny
2024-02-08 20:00:00,room_4,17.34,54.97,Windy
2024-02-08 20:15:00,room_0,10.13,61.35,Windy
2024-02-08 20:30:00,room_2,15.05,61.64,Cloudy
2024-02-08 20:45:00,room_2,13.47,67.41,Cloudy
2024-02-08 21:00:00,room_1,16.61,54.93,Sunny
2024-02-08 21:15:00,room_2,10.73,79.94,Windy
2024-02-08 21:30:00,room_4,15.98,78.78,Humid
2024-02-08 21:45:00,room_4,7.25,73.61,Humid
2024-02-08 22:00:00,room_0,17.11,72.13,Cloudy
2024-02-08 22:15:00,room_3,19.34,77.68,Cloudy
2024-02-08 22:30:00,room_4,5.72,86.72,Sunny
2024-02-08 22:45:00,room_0,15.53,74.42,Humid
2024-02-08 23:00:00,room_3,11.72,53.2,Rainy
